friends,number_reviews,photos,area_AL,elite_user,y
26,3,0,1,0,0.232627753
424,1378,1617,1,1,-0.506948899
202,406,26,1,0,0.232627753
24,18,22,0,0,0.232627753
6,25,2,1,0,0.232627753
2,15,15,0,0,0.232627753
222,9,1,1,0,0.232627753
238,743,31,0,1,0.232627753
17,11,0,1,0,-0.013897798
40,92,86,0,0,-0.013897798
0,20,0,0,0,-0.506948899
225,212,23,1,0,0.232627753
167,241,134,0,0,0.232627753
13,35,0,1,0,0.232627753
2445,1085,1096,0,1,0.232627753
6,12,0,0,0,-0.753474449
239,140,252,0,1,-0.260423348
0,6,0,0,0,0.232627753
26,68,55,0,0,0.232627753
35,12,0,0,0,-0.753474449
260,264,211,0,0,-0.013897798
0,10,4,0,0,0.232627753
37,209,70,1,0,0.232627753
482,1,0,1,0,-0.013897798
18,8,0,1,0,0.232627753
3,12,23,1,0,0.232627753
350,5,2,0,0,-0.753474449
0,58,0,1,0,-0.506948899
129,300,15,0,0,0.232627753
156,103,101,0,0,-0.013897798
0,79,0,0,0,-0.753474449
250,163,210,0,0,-0.013897798
9,48,62,0,0,-0.013897798
1,38,0,0,0,-0.753474449
344,257,279,1,0,0.232627753
2,21,1,0,0,0.232627753
8,22,2,1,0,0.232627753
69,97,9,1,0,0.232627753
28,65,1,1,0,-0.013897798
251,25,15,0,0,0.232627753
3,11,28,0,0,0.232627753
47,29,8,0,0,-0.013897798
1,11,0,1,0,-0.506948899
131,31,8,1,0,0.232627753
115,57,7,0,0,-0.013897798
0,8,0,0,0,-0.753474449
38,64,1,1,0,0.232627753
5,71,0,0,0,0.232627753
238,239,32,0,0,-0.260423348
0,7,9,0,0,-0.260423348
0,2,0,1,0,-0.013897798
1,9,0,0,0,0.232627753
1,26,0,0,0,-0.260423348
174,340,1,1,1,0.232627753
1138,116,56,1,0,-0.506948899
127,248,47,0,0,-0.013897798
88,123,20,0,0,-0.753474449
292,22,0,1,0,-0.013897798
77,280,57,0,1,-0.013897798
105,52,9,0,0,0.232627753
39,51,454,1,0,-0.013897798
0,29,0,1,0,0.232627753
6,73,21,0,0,0.232627753
179,15,4,0,0,0.232627753
1,23,0,1,0,-0.506948899
3,5,0,1,0,-0.013897798
0,5,3,0,0,-0.260423348
0,2,0,1,0,0.232627753
7,206,55,0,0,0.232627753
293,6,0,1,0,0.232627753
11,23,1,0,0,-0.753474449
17,40,2,1,0,0.232627753
104,124,50,0,0,-0.013897798
19,1049,741,1,1,0.232627753
210,30,6,1,0,0.232627753
124,186,0,0,0,-0.260423348
24,6,1,1,0,0.232627753
0,103,0,0,0,-0.013897798
7,62,0,0,0,0.232627753
142,649,45,1,0,-0.013897798
125,35,2,1,0,-0.013897798
55,2,0,0,0,-0.753474449
39,2,0,1,0,0.232627753
0,5,8,1,0,-0.013897798
3,20,13,0,0,-0.013897798
291,16,2,1,0,0.232627753
21,23,4,0,0,-0.013897798
311,2,1,1,0,0.232627753
141,60,621,0,0,0.232627753
38,211,12,0,0,-0.013897798
59,24,4,0,0,-0.013897798
47,13,1,1,0,0.232627753
1,54,31,0,0,-0.013897798
308,284,130,0,0,-0.013897798
0,1,0,1,0,0.232627753
5,8,13,0,0,-0.013897798
0,5,0,0,0,-0.013897798
6,32,5,0,0,-0.506948899
50,96,0,1,0,0.232627753
21,120,110,0,0,-0.013897798
85,36,5,0,0,0.232627753
39,51,4,0,0,0.232627753
20,22,0,0,0,0.232627753
383,10,3,0,0,-0.260423348
10,45,101,1,0,-0.260423348
273,3,1,1,0,-0.506948899
17,14,3,1,0,-0.260423348
28,103,5,1,0,-0.260423348
364,93,59,1,0,-0.013897798
397,75,43,0,0,-0.013897798
0,1,0,0,0,0.232627753
37,39,0,1,0,0.232627753
417,334,1,1,0,-0.013897798
74,62,13,1,0,-0.753474449
1,13,1,1,0,0.232627753
138,16,18,1,0,-0.506948899
7,90,7,0,0,-0.260423348
3,43,8,1,0,0.232627753
86,15,1,0,0,0.232627753
10,29,0,1,0,-0.260423348
38,80,64,0,0,0.232627753
0,8,0,0,0,-0.260423348
202,22,1,0,0,0.232627753
6,95,0,0,0,-0.013897798
11,32,1,0,0,-0.013897798
0,34,0,1,0,-0.506948899
70,17,1,0,0,-0.013897798
47,24,7,1,0,-0.013897798
39,33,2,0,0,0.232627753
171,147,38,1,0,-0.013897798
0,12,0,0,0,0.232627753
242,50,4,1,0,0.232627753
106,509,425,0,1,-0.013897798
190,104,3,1,0,0.232627753
210,12,1,1,0,-0.506948899
5,229,5,0,0,-0.013897798
0,20,0,1,0,-0.260423348
1,5,6,1,0,0.232627753
273,124,95,0,0,0.232627753
92,312,15,1,0,-0.013897798
6,57,60,0,0,0.232627753
0,60,1,0,0,-0.013897798
287,153,94,1,0,0.232627753
153,18,4,1,0,-0.013897798
181,282,22,0,0,-0.013897798
120,7,0,1,0,-0.013897798
296,5,6,1,0,0.232627753
155,506,104,0,0,0.232627753
264,64,2,0,0,-0.013897798
0,50,4,1,0,-0.260423348
88,116,73,1,0,0.232627753
144,11,11,0,0,0.232627753
59,177,50,1,0,-0.013897798
0,38,11,0,0,-0.506948899
1,4,1,1,0,-0.260423348
2,5,2,0,0,0.232627753
141,5,0,1,0,-0.013897798
57,132,0,0,0,0.232627753
100,267,10,0,0,0.232627753
2,16,0,1,0,-0.260423348
2,4,0,0,0,0.232627753
25,41,1,1,0,-0.013897798
0,16,0,1,0,-0.260423348
0,7,0,1,0,0.232627753
0,1,0,1,0,0.232627753
282,20,4,1,0,0.232627753
0,10,0,0,0,-0.013897798
1,61,67,0,0,0.232627753
2,86,2,0,0,-0.013897798
10,73,31,0,0,-0.260423348
488,77,10,1,0,-0.506948899
3,21,2,1,0,0.232627753
1,12,0,1,0,-0.260423348
25,66,11,1,0,0.232627753
82,447,393,1,0,-0.013897798
227,184,49,1,0,-0.013897798
297,161,66,0,0,-0.013897798
0,5,0,1,0,-0.013897798
368,3,0,0,0,0.232627753
73,12,0,0,0,0.232627753
188,144,9,1,0,-0.260423348
12,9,3,0,0,0.232627753
68,34,0,0,0,-0.260423348
29,38,14,1,0,-0.013897798
2,6,0,1,0,-0.260423348
34,5,0,1,0,0.232627753
1,7,0,0,0,-0.013897798
1,17,8,1,0,-0.013897798
452,228,175,1,0,-0.260423348
36,60,0,1,0,-0.013897798
0,6,0,0,0,-0.753474449
0,71,0,1,0,-0.753474449
106,71,20,1,0,0.232627753
291,564,490,0,0,-0.260423348
21,105,79,0,0,-0.013897798
60,198,32,1,0,-0.506948899
100,4,1,1,0,-0.506948899
61,10,0,0,0,0.232627753
90,97,0,1,0,0.232627753
151,147,293,1,0,-0.013897798
12,14,3,0,0,0.232627753
4,24,7,0,0,0.232627753
197,308,172,0,0,-0.013897798
42,38,23,0,0,-0.013897798
10,9,0,0,0,-0.753474449
213,370,147,1,0,-0.506948899
225,7,3,1,0,0.232627753
0,28,0,0,0,-0.013897798
55,27,4,0,0,0.232627753
14,15,0,1,0,0.232627753
8,17,3,0,0,0.232627753
3,18,2,0,0,-0.753474449
85,113,53,0,0,-0.013897798
55,19,14,1,0,-0.013897798
28,114,5,0,0,-0.506948899
89,2,0,1,0,-0.013897798
0,36,3,1,0,-0.013897798
34,27,21,0,0,0.232627753
0,19,0,0,0,-0.013897798
36,86,1,0,0,-0.013897798
0,12,0,1,0,0.232627753
139,250,21,1,0,-0.506948899
10,218,213,0,0,0.232627753
1,49,0,0,0,-0.260423348
6,50,0,1,0,0.232627753
40,8,0,0,0,-0.013897798
1,28,0,0,0,-0.013897798
199,79,123,0,0,-0.260423348
85,5,0,0,0,0.232627753
37,222,0,1,0,-0.013897798
2,41,1,1,0,-0.260423348
42,37,3,0,0,0.232627753
25,5,2,0,0,0.232627753
93,24,0,0,0,0.232627753
39,53,43,0,0,0.232627753
0,24,0,0,0,-0.013897798
2,22,0,1,0,-0.506948899
213,8,1,1,0,0.232627753
191,360,15,0,0,-0.013897798
101,23,156,1,0,-0.506948899
1,21,2,0,0,0.232627753
1,10,14,0,0,-0.013897798
96,64,16,1,0,-0.013897798
383,678,74,1,0,0.232627753
23,53,14,0,0,0.232627753
104,276,1044,1,0,-0.013897798
2,8,0,0,0,-0.013897798
1,35,8,1,0,-0.260423348
362,236,281,1,0,0.232627753
0,36,0,0,0,0.232627753
5,49,24,1,0,-0.013897798
0,8,0,0,0,0.232627753
194,58,20,0,0,-0.013897798
0,41,13,0,0,0.232627753
142,675,205,0,0,-0.013897798
7,32,8,0,0,0.232627753
1,4,0,0,0,0.232627753
55,151,9,0,0,-0.260423348
7,6,0,1,0,-0.013897798
7,13,1,1,0,-0.013897798
605,24,7,0,0,0.232627753
128,44,50,0,0,-0.013897798
54,166,9,0,0,-0.013897798
48,76,9,1,0,-0.013897798
140,211,0,1,0,-0.260423348
2,44,99,0,0,-0.260423348
0,11,19,1,0,-0.013897798
47,15,10,0,0,-0.260423348
1,3,0,1,0,0.232627753
87,43,5,0,0,0.232627753
192,188,128,1,0,-0.013897798
0,5,0,0,0,-0.260423348
3,15,0,1,0,-0.260423348
9,79,0,0,0,-0.013897798
7,15,3,0,0,0.232627753
26,11,0,0,0,0.232627753
19,53,0,1,0,0.232627753
1376,288,614,1,1,-0.013897798
5,20,5,0,0,-0.260423348
8,8,0,0,0,-0.013897798
26,54,14,1,0,-0.260423348
0,11,4,0,0,-0.013897798
56,19,14,1,0,0.232627753
0,8,0,0,0,0.232627753
414,4,0,0,0,0.232627753
119,34,0,0,0,-0.506948899
9,90,0,1,0,-0.013897798
112,244,52,0,0,-0.013897798
3,12,0,1,0,0.232627753
369,9,0,1,0,0.232627753
65,123,15,1,0,-0.753474449
0,3,0,0,0,0.232627753
79,361,37,1,0,-0.013897798
1,17,0,1,0,0.232627753
295,318,683,0,0,-0.013897798
26,37,44,0,0,0.232627753
149,10,0,1,0,-0.013897798
21,51,145,0,0,0.232627753
25,8,1,0,0,0.232627753
0,4,18,1,0,-0.753474449
122,170,36,1,0,-0.013897798
328,81,4,1,0,-0.260423348
5,7,0,0,0,0.232627753
57,157,9,0,0,-0.013897798
9,40,0,1,0,0.232627753
7,161,89,0,0,0.232627753
6,1,0,0,0,0.232627753
61,152,12,1,0,-0.013897798
264,51,12,1,0,0.232627753
26,52,3,0,0,-0.506948899
26,55,0,1,0,-0.013897798
0,5,3,0,0,0.232627753
22,205,2,0,0,-0.260423348
39,75,3,1,0,-0.013897798
0,17,2,1,0,0.232627753
17,5,3,1,0,0.232627753
28,37,6,0,0,0.232627753
124,58,6,0,0,0.232627753
0,1,0,1,0,-0.013897798
0,7,0,1,0,-0.506948899
0,60,2,1,0,-0.506948899
209,10,4,0,0,-0.260423348
50,147,2,0,0,-0.013897798
0,14,0,1,0,-0.506948899
78,118,197,0,0,-0.013897798
2,75,44,1,0,-0.506948899
152,6,2,0,0,-0.013897798
9,2,0,0,0,-0.013897798
4,215,0,1,0,-0.013897798
19,13,2,0,0,0.232627753
1,30,1,1,0,-0.013897798
2,13,0,0,0,0.232627753
103,12,2,0,0,0.232627753
6,24,0,0,0,0.232627753
280,113,1,1,0,-0.013897798
0,71,2,0,0,-0.013897798
76,27,1,0,0,-0.013897798
14,62,39,0,0,-0.013897798
6,21,0,1,0,-0.013897798
602,20,8,0,0,-0.013897798
0,1,0,1,0,0.232627753
36,7,7,1,0,-0.013897798
83,103,21,1,0,-0.506948899
2166,1088,129,0,1,0.232627753
31,21,0,1,0,0.232627753
991,257,322,0,0,-0.260423348
132,4,0,1,0,-0.753474449
57,182,0,0,0,-0.013897798
23,96,1,0,0,-0.013897798
1,17,4,0,0,0.232627753
1,26,0,0,0,0.232627753
0,15,2,1,0,-0.260423348
0,33,0,0,0,0.232627753
0,1,1,1,0,-0.013897798
23,327,40,1,0,0.232627753
0,17,2,0,0,-0.013897798
128,21,8,0,0,-0.013897798
0,11,0,1,0,0.232627753
0,7,0,1,0,-0.753474449
14,16,1,1,0,0.232627753
2,4,0,0,0,0.232627753
87,99,0,1,0,-0.013897798
0,1,0,0,0,0.232627753
17,37,14,1,0,0.232627753
43,14,2,0,0,0.232627753
253,48,53,0,0,0.232627753
226,71,0,0,0,-0.013897798
7,107,0,0,0,-0.013897798
221,9,7,1,0,-0.506948899
30,15,10,0,0,0.232627753
0,2,0,0,0,0.232627753
0,18,0,1,0,-0.506948899
6,13,3,0,0,0.232627753
21,83,3,0,0,0.232627753
62,112,1,1,0,-0.260423348
2,11,0,1,0,-0.013897798
0,6,0,0,0,0.232627753
203,98,60,1,0,0.232627753
1,10,19,1,0,-0.013897798
36,10,5,1,0,0.232627753
2,23,0,0,0,0.232627753
32,296,56,1,0,-0.013897798
0,2,0,0,0,0.232627753
246,48,2,0,0,-0.013897798
0,84,44,1,0,-0.506948899
63,177,5,1,0,-0.013897798
1,31,2,0,0,0.232627753
92,12,0,1,0,-0.013897798
6,41,8,0,0,-0.260423348
37,73,4,0,0,-0.013897798
73,278,421,0,0,-0.013897798
28,69,0,1,0,0.232627753
77,29,7,0,0,0.232627753
29,42,0,0,0,-0.260423348
0,1,0,0,0,-0.260423348
58,4,0,1,0,-0.753474449
11,49,0,0,0,0.232627753
353,55,3,1,0,0.232627753
7,19,2,0,0,-0.013897798
82,646,555,1,0,0.232627753
26,30,0,0,0,-0.013897798
0,15,6,1,0,0.232627753
36,151,95,0,0,-0.260423348
28,14,44,0,0,0.232627753
383,104,75,1,0,-0.013897798
0,17,0,1,0,-0.506948899
0,3,0,0,0,-0.506948899
165,257,6,1,0,-0.013897798
4,23,1,0,0,0.232627753
0,8,0,1,0,-0.506948899
96,360,59,0,0,0.232627753
0,5,0,1,0,-0.260423348
128,94,5,1,0,-0.260423348
59,34,144,0,0,0.232627753
0,3,0,0,0,-0.013897798
253,48,36,1,0,-0.260423348
2,27,1,1,0,-0.506948899
3,19,1,1,0,-0.013897798
200,82,69,0,0,-0.013897798
2,9,6,1,0,0.232627753
17,101,0,0,0,-0.013897798
139,366,10,1,0,-0.753474449
0,4,0,1,0,-0.013897798
0,5,0,1,0,-0.753474449
0,3,0,1,0,0.232627753
0,5,0,1,0,0.232627753
3,4,12,1,0,0.232627753
0,3,0,0,0,0.232627753
36,17,4,1,0,-0.506948899
243,3,0,0,0,-0.753474449
3,199,79,1,0,-0.260423348
52,15,12,1,0,0.232627753
1,14,0,0,0,-0.506948899
2,22,0,1,0,-0.506948899
156,306,14,1,0,-0.506948899
0,34,0,1,0,-0.013897798
47,44,1,1,0,-0.260423348
7,10,0,1,0,0.232627753
4,1,0,1,0,0.232627753
43,24,5,1,0,0.232627753
3,5,0,1,0,0.232627753
0,72,0,1,0,-0.506948899
2,5,0,0,0,-0.013897798
0,4,0,0,0,0.232627753
0,67,70,1,0,0.232627753
42,71,138,0,0,-0.506948899
30,97,9,0,0,-0.013897798
1,4,0,0,0,-0.506948899
0,10,0,0,0,-0.506948899
0,6,0,1,0,-0.013897798
888,19,5,0,0,0.232627753
29,205,61,0,0,-0.013897798
0,17,0,1,0,-0.506948899
17,49,10,0,0,-0.013897798
0,5,0,1,0,-0.506948899
19,36,1,0,0,0.232627753
314,20,0,0,0,0.232627753
0,3,0,1,0,-0.506948899
2,4,1,0,0,-0.506948899
175,17,0,1,0,-0.506948899
4,14,0,1,0,0.232627753
0,11,11,0,0,0.232627753
16,6,0,0,0,-0.013897798
0,7,0,1,0,0.232627753
0,29,0,1,0,0.232627753
54,195,207,1,0,-0.260423348
62,108,2,0,0,-0.753474449
10,285,9,1,0,-0.013897798
41,4,0,1,0,0.232627753
56,140,0,0,0,0.232627753
0,6,1,0,0,0.232627753
17,12,0,1,0,0.232627753
278,529,214,1,0,0.232627753
38,51,0,0,0,-0.013897798
1,23,14,1,0,-0.506948899
19,45,287,1,0,-0.013897798
221,36,7,0,0,0.232627753
54,161,0,1,0,-0.013897798
92,19,1,1,0,-0.013897798
112,258,101,0,0,-0.013897798
6,34,1,1,0,-0.013897798
14,90,23,0,0,0.232627753
0,2,0,1,0,0.232627753
1,18,2,0,0,-0.013897798
115,6,0,0,0,0.232627753
0,2,0,1,0,0.232627753
11,26,24,0,0,-0.013897798
1,14,0,1,0,0.232627753
6,73,0,1,0,-0.013897798
0,2,2,0,0,0.232627753
0,2,0,0,0,0.232627753
0,1,0,1,0,-0.013897798
4,103,0,0,0,-0.013897798
19,6,0,0,0,0.232627753
143,162,4,1,0,0.232627753
3,71,18,0,0,0.232627753
1,47,0,1,0,-0.260423348
0,46,1,0,0,0.232627753
101,203,423,1,0,-0.013897798
3,188,0,1,0,-0.013897798
3,35,0,1,0,-0.013897798
22,22,0,1,0,0.232627753
1,86,0,0,0,-0.013897798
2,12,0,0,0,0.232627753
21,38,5,1,0,0.232627753
0,6,0,1,0,0.232627753
0,8,0,0,0,-0.753474449
2,22,0,1,0,-0.260423348
2,45,0,0,0,0.232627753
4,144,0,1,0,-0.013897798
0,4,0,0,0,0.232627753
84,282,118,0,0,-0.013897798
0,99,0,1,0,-0.753474449
48,455,85,1,0,-0.013897798
1,4,0,1,0,-0.753474449
10,16,0,1,0,-0.013897798
0,15,12,0,0,-0.260423348
0,12,0,1,0,0.232627753
0,14,0,1,0,-0.013897798
1,16,0,1,0,-0.260423348
1,4,0,1,0,-0.506948899
2,40,0,1,0,0.232627753
4,23,1,1,0,0.232627753
4,5,0,0,0,0.232627753
118,9,0,1,0,0.232627753
80,266,0,1,0,0.232627753
74,3,0,1,0,-0.506948899
2,10,0,1,0,-0.013897798
0,15,0,0,0,0.232627753
0,31,0,0,0,0.232627753
0,5,0,0,0,0.232627753
0,24,0,0,0,0.232627753
34,172,3,1,0,-0.260423348
235,139,14,1,0,-0.013897798
0,2,2,0,0,0.232627753
0,15,0,1,0,-0.260423348
0,6,0,0,0,0.232627753
2,4,19,1,0,0.232627753
380,171,1739,1,0,-0.013897798
26,2,2,0,0,-0.506948899
12,35,1,0,0,-0.013897798
0,21,0,1,0,0.232627753
2,18,0,0,0,-0.013897798
1,4,0,1,0,-0.506948899
0,2,0,1,0,0.232627753
6,13,0,1,0,-0.013897798
0,13,0,1,0,-0.753474449
0,6,0,1,0,0.232627753
0,2,0,0,0,0.232627753
0,3,0,1,0,-0.753474449
0,3,0,1,0,-0.013897798
1,141,24,1,0,-0.013897798
0,3,0,0,0,0.232627753
0,23,0,0,0,0.232627753
4,92,16,1,0,0.232627753
37,14,2,1,0,0.232627753
2,3,0,1,0,-0.013897798
10,93,0,1,0,-0.013897798
20,20,6,0,0,0.232627753
0,8,0,1,0,-0.013897798
0,3,0,1,0,-0.753474449
0,5,2,0,0,-0.753474449
0,4,0,0,0,-0.753474449
10,11,0,0,0,0.232627753
29,441,215,0,1,0.119281046
32,21,29,0,0,0.119281046
462,75,40,0,0,0.119281046
41,90,238,1,1,0.119281046
847,59,169,1,1,0.119281046
196,814,2809,0,1,-0.552287582
4,31,162,0,1,-0.328431373
53,113,90,1,1,0.119281046
2,17,80,0,0,-0.104575163
408,144,480,1,1,-0.104575163
0,1,0,0,0,0.119281046
186,114,37,1,1,-0.104575163
192,174,892,1,1,0.119281046
1,12,4,1,0,0.119281046
144,176,127,1,1,0.119281046
588,134,322,1,1,0.119281046
298,108,234,0,1,-0.104575163
0,34,25,0,0,-0.104575163
168,82,471,1,1,-0.104575163
829,87,349,1,1,-0.104575163
129,44,0,1,1,-0.104575163
4136,1074,29094,0,1,0.119281046
1322,1911,8546,0,1,0.119281046
200,76,160,1,1,0.119281046
4,89,44,0,1,0.119281046
259,106,201,1,1,0.119281046
181,483,254,1,1,-0.328431373
172,19,49,1,0,0.119281046
253,487,3655,1,1,-0.104575163
0,7,8,0,0,-0.328431373
0,6,1,1,0,0.119281046
121,30,15,0,0,0.119281046
26,569,1439,0,1,-0.104575163
17,85,114,0,1,0.119281046
46,345,452,1,1,0.119281046
233,56,24,1,1,0.119281046
174,71,95,1,1,0.119281046
64,413,102,1,1,0.119281046
0,13,15,0,0,0.119281046
51,10,0,0,0,0.119281046
82,66,427,0,0,0.119281046
24,16,0,1,0,0.119281046
616,9,0,1,0,-0.104575163
2,7,14,1,0,0.119281046
286,68,227,1,1,0.119281046
197,507,1801,1,1,0.119281046
0,12,5,0,0,0.119281046
118,78,11,0,1,0.119281046
83,40,0,0,0,-0.552287582
0,8,0,1,0,-0.776143791
618,1037,2550,1,1,0.119281046
5,40,30,0,0,0.119281046
27,87,79,1,1,-0.328431373
394,37,15,1,0,0.119281046
34,85,303,0,1,-0.104575163
521,1024,4783,1,1,0.119281046
265,20,7,0,0,0.119281046
40,281,653,0,1,-0.552287582
225,277,2497,0,1,0.119281046
66,6,0,0,0,0.119281046
240,13,9,0,0,0.119281046
183,80,104,1,1,-0.104575163
0,5,8,0,0,0.119281046
0,5,0,1,0,-0.328431373
13,33,5,1,0,0.119281046
19,266,277,0,0,0.119281046
784,1065,1646,1,1,0.119281046
0,109,27,1,0,-0.104575163
27,35,62,0,1,-0.104575163
678,5,1,0,0,0.119281046
79,216,0,0,0,0.119281046
310,83,59,1,1,0.119281046
0,10,1,0,0,-0.328431373
156,20,39,1,1,0.119281046
2,28,2,0,0,0.119281046
153,6,9,1,0,0.119281046
207,175,110,0,1,0.119281046
1,18,10,0,0,0.119281046
28,126,183,0,1,0.119281046
0,1,0,0,0,0.119281046
207,108,73,1,1,0.119281046
71,72,37,1,1,-0.104575163
0,11,8,0,0,0.119281046
102,129,280,1,0,-0.776143791
28,121,76,1,0,-0.104575163
2,129,276,1,0,-0.104575163
243,479,1603,0,1,0.119281046
1,23,45,1,0,0.119281046
83,60,25,1,0,0.119281046
107,152,727,1,1,0.119281046
54,158,89,0,1,0.119281046
0,19,1,0,0,0.119281046
0,5,0,1,0,0.119281046
0,12,0,1,0,0.119281046
2,12,2,0,0,0.119281046
0,48,17,0,0,0.119281046
55,255,3683,0,0,-0.104575163
0,2,0,0,0,0.119281046
301,4,0,1,0,0.119281046
22,99,84,1,1,-0.328431373
686,723,1399,1,1,-0.328431373
438,53,52,1,0,0.119281046
0,8,0,0,0,-0.552287582
0,2,0,0,0,-0.776143791
104,94,127,1,1,-0.104575163
0,3,0,1,0,0.119281046
18,64,1,1,1,0.119281046
7,40,0,1,0,-0.328431373
106,4,15,1,0,0.119281046
0,44,1,0,0,0.119281046
0,26,0,1,0,0.119281046
81,4,0,0,0,-0.552287582
76,39,26,1,1,0.119281046
4,77,33,0,1,-0.104575163
81,139,157,1,0,-0.104575163
3,39,2,1,0,0.119281046
13,35,0,1,0,-0.104575163
510,173,233,1,1,0.119281046
543,433,409,0,1,0.119281046
623,547,2700,1,1,-0.104575163
154,302,513,0,1,-0.104575163
384,443,468,0,1,0.119281046
4,18,0,1,0,0.119281046
0,5,2,1,0,-0.104575163
0,3,0,1,0,0.119281046
0,7,0,0,0,0.119281046
0,29,0,0,0,0.119281046
16,55,0,1,1,0.119281046
0,5,6,0,0,0.119281046
154,3,0,0,0,0.119281046
107,27,1,1,0,0.119281046
703,38,5,0,0,0.119281046
157,142,53,0,0,0.119281046
321,78,23,0,0,0.119281046
1,74,211,1,0,0.119281046
283,191,268,1,1,0.119281046
0,15,13,0,0,0.119281046
394,76,332,1,0,0.119281046
1,98,56,1,0,0.119281046
469,54,114,0,1,0.119281046
0,12,0,1,0,0.119281046
338,25,22,0,0,0.119281046
1278,1241,302,1,1,0.119281046
0,51,24,0,0,0.119281046
204,51,2,0,1,0.119281046
38,97,412,0,0,0.119281046
0,17,1,1,0,-0.104575163
0,17,7,0,0,0.119281046
285,221,239,0,0,0.119281046
79,4,0,1,0,0.119281046
0,9,7,0,0,0.119281046
46,274,2065,1,1,0.119281046
0,3,0,0,0,0.119281046
0,3,0,0,0,0.119281046
200,91,73,0,0,0.119281046
858,167,167,0,1,0.119281046
495,516,2608,0,0,-0.104575163
1,14,5,0,0,-0.552287582
157,14,20,0,0,0.119281046
0,35,0,0,0,0.119281046
213,161,185,1,0,-0.328431373
41,3,3,0,0,0.119281046
0,20,0,1,0,-0.328431373
0,6,0,0,0,0.119281046
173,89,656,0,0,0.119281046
0,6,0,0,0,-0.328431373
1,92,12,1,0,-0.328431373
2,17,62,0,0,0.119281046
306,73,71,1,0,0.119281046
142,32,4,0,0,0.119281046
222,340,71,1,1,0.119281046
144,61,61,1,1,0.119281046
3692,3692,65368,1,1,0.119281046
0,71,26,0,0,0.119281046
6,95,0,0,0,0.119281046
0,23,2,0,0,0.119281046
3,49,0,1,0,0.119281046
5,16,41,1,0,-0.104575163
6,8,13,0,0,0.119281046
38,36,14,1,0,0.119281046
41,23,23,0,0,-0.328431373
3,26,4,1,0,0.119281046
101,412,112,1,1,-0.328431373
633,182,1,1,1,0.119281046
5,35,261,1,0,-0.104575163
0,37,75,1,0,0.119281046
366,62,59,0,0,0.119281046
200,997,442,1,1,-0.104575163
72,226,309,0,1,-0.104575163
288,209,98,1,0,0.119281046
456,302,253,1,1,0.119281046
1716,1443,4368,0,1,0.119281046
382,53,21,0,0,0.119281046
159,279,1041,1,1,0.119281046
60,34,12,1,0,0.119281046
107,519,1778,1,1,-0.104575163
191,8,1,0,0,0.119281046
88,346,762,0,1,0.119281046
4,20,111,0,0,0.119281046
576,5,4,1,0,0.119281046
0,6,2,0,0,0.119281046
1677,599,2102,0,1,0.119281046
1356,1211,1308,1,1,-0.104575163
69,86,61,0,1,0.119281046
1,5,9,0,0,-0.328431373
15,10,0,1,0,0.119281046
259,471,768,1,1,0.119281046
0,6,7,0,0,0.119281046
0,336,1594,0,0,0.119281046
92,3,0,0,0,-0.552287582
43,305,188,1,1,-0.104575163
97,5,0,1,0,0.119281046
2,171,82,0,0,0.119281046
255,383,2999,1,0,0.119281046
57,21,3,0,0,0.119281046
2,27,3,0,0,-0.552287582
691,240,312,1,1,0.119281046
429,2,0,1,0,-0.552287582
845,1406,3430,0,1,-0.104575163
0,48,6,1,0,0.119281046
875,5,1,1,0,0.119281046
431,88,76,0,0,-0.104575163
152,17,116,0,0,-0.328431373
265,8,0,1,0,0.119281046
3,21,0,1,0,0.119281046
0,10,1,0,0,0.119281046
113,300,83,0,1,-0.328431373
28,10,2,1,0,0.119281046
101,25,8,0,0,0.119281046
271,398,2309,1,0,0.119281046
0,7,0,1,0,-0.552287582
133,116,83,1,1,0.119281046
538,121,1080,1,0,0.119281046
0,15,19,0,0,0.119281046
0,39,11,1,0,0.119281046
141,61,8,1,0,-0.328431373
6,13,13,0,0,0.119281046
0,2,1,0,0,0.119281046
373,36,40,0,0,-0.328431373
4,24,26,1,0,0.119281046
35,31,0,1,0,0.119281046
75,15,2,1,0,-0.776143791
0,19,17,1,0,0.119281046
268,34,98,1,0,0.119281046
0,1,3,1,0,-0.104575163
112,1,0,0,0,-0.104575163
72,322,27,0,0,0.119281046
167,112,34,1,0,0.119281046
3,382,89,0,0,0.119281046
0,3,0,0,0,0.119281046
0,4,13,0,0,0.119281046
0,10,6,1,0,-0.776143791
525,448,260,1,1,0.119281046
392,40,6,0,1,0.119281046
391,2,0,1,0,0.119281046
14,22,0,0,0,-0.104575163
0,12,1,0,0,0.119281046
1,41,5,0,0,0.119281046
185,636,8455,1,1,-0.104575163
0,29,0,1,0,-0.552287582
1,19,41,0,0,0.119281046
0,59,1,0,0,0.119281046
0,28,2,0,0,0.119281046
5,73,74,0,0,0.119281046
245,190,0,1,0,-0.104575163
239,332,1109,0,1,0.119281046
9,24,0,1,0,0.119281046
117,117,596,0,1,-0.104575163
297,8,0,0,0,-0.552287582
153,92,116,0,0,0.119281046
0,8,0,1,0,0.119281046
27,19,11,1,0,0.119281046
1,36,2,0,0,0.119281046
2,21,6,1,0,-0.104575163
0,3,0,0,0,0.119281046
1,16,9,1,0,0.119281046
8,11,4,1,0,0.119281046
0,3,0,1,0,-0.552287582
10,5,0,1,0,0.119281046
1,18,23,0,0,0.119281046
